Twitter Account,raw_scores achievement_driven,raw_scores adjustment,raw_scores agreeable,raw_scores body_focus,raw_scores cold,raw_scores conscientious,raw_scores depression, raw_scores extraversion,raw_scores family_oriented,raw_scores food_focus,raw_scores friend_focus,raw_scores happiness,raw_scores health_oriented,raw_scores impulsive,raw_scores independent,raw_scores insecure,raw_scores leisure_oriented,raw_scores money_oriented,raw_scores netspeak_focus,raw_scores neuroticism,raw_scores openness,raw_scores persuasive,raw_scores power_driven,raw_scores religion_oriented,raw_scores reward_bias,raw_scores sexual_focus,raw_scores social_skills,raw_scores thinking_style,raw_scores type_a,raw_scores work_oriented,raw_scores workhorse,percentiles achievement_driven,percentiles adjustment,percentiles agreeable,percentiles body_focus,percentiles cold,percentiles conscientious,percentiles depression,percentiles extraversion,percentiles family_oriented,percentiles food_focus,percentiles friend_focus,percentiles happiness,percentiles health_oriented,percentiles impulsive,percentiles independent,percentiles insecure,percentiles leisure_oriented,percentiles money_oriented,percentiles netspeak_focus,percentiles neuroticism,percentiles openness,percentiles persuasive,percentiles power_driven,percentiles religion_oriented,percentiles reward_bias,percentiles sexual_focus,percentiles social_skills,percentiles thinking_style,percentiles type_a,percentiles work_oriented,percentiles workhorse
tjack,7.397321325416143,2.8893743776937986,3.7947638629353198,0.24213076,-3.165791604737855,2.15933337273341,-3.267290162369162,6.708735114190031,2.6435411147024817,0.72639226,0.08071025,9.348929753162299,0.48426149999999996,0.3567825396512436,-5.5727040278530975,-2.439318312549448,2.5,0.48426149999999996,1.7756254999999999,1.0668437382881049,0.9731228779195715,4.0214452744323,10.248722996563759,0.0,3.6319613499999996,0.0,3.330253013370258,0.1749809521748802,9.90839487108327,2.5,-0.36740576996791074,97.8383268915472,99,96.9778665939056,57.103035860534455,8.870852441960064,86.0765051355004,1,99,32.735457805405304,71.34792556977635,39.88363134302334,97.38226847562731,60.80877726057464,20.354400917911608,36.755674923713535,2.6685701526956307,96.89273277769352,50.49617362611537,81.67411245942793,2.257457981766518,19.566519986242024,98.6212874543335,99,35.14827527205458,98.4628222134024,38.59850307933812,95.93257897369074,88.93901603616695,90.89740170878,84.07462308539698,85.1601604965142
barrylibert,5.325467160477374,7.367263593379946,2.3434995351326613,0.07032348699999999,-3.2121801619917374,4.6670842403911355,-0.9599995545022864,5.112585375412115,1.82442739792296,0.07032348699999999,0.07032348699999999,5.472665126091471,0.8438818000000001,-1.719987653887342,-1.87160191208795,-2.225328818796756,1.5471167,2.5,0.14064697,-0.03339256783937605,3.272407552663063,4.682033103804006,9.140465228401473,0.0,0.8438819,0.0,2.2547142492058514,1.9714123822503553,11.668687757603623,2.5,1.0234607954390529,75.45273483855257,99,88.14242878468787,34.98430043516138,8.411232145769883,99,10.637181024698164,96.38255025647945,17.298975876101323,40.216607239941844,38.59900427566591,53.41335496813585,83.20541613530905,2.7680395631998502,94.98918697799232,3.557168359393777,81.7704457776284,99,27.957848764404567,1,93.46571254943316,99,98.62867069508128,35.14827527205458,32.273603219696966,38.59850307933812,76.61558582626219,99,99,84.07462308539698,95.42133012043128
iMogulDoYou,3.1764724215910043,4.513198772808218,-0.3787929135561751,0.23201855,-1.178776144995289,1.8900643119912321,-1.0225420458689916,4.651323317586779,2.6046389679895374,0.07733952000000001,0.38669760999999997,5.496912680480507,0.38669760999999997,1.2882303399666117,-7.821573685008822,0.28032322721349856,2.5,0.6960557,0.30935807,0.34258276033905055,2.6406135212296666,2.7866412633951487,4.861069858413361,0.8507348,0.92807423,0.07733952000000001,0.5329977022633647,1.2795831886321634,9.443794487468706,2.5,-1.3971942694602673,24.223257375544783,99,45.12985999048279,55.77908169393103,46.429267089529766,81.14376192085265,9.876768355439193,92.75063330705458,31.89596391863482,40.563531919912,76.6644208883344,53.879206157166315,53.492991437551375,36.71071624942594,6.153304326247195,38.61268431248539,96.89273277769352,60.68601075443834,33.32850709255524,1.2007402940366052,80.54047884391943,95.4229040937333,35.7767104354615,99,35.16253612514029,75.19313640154424,18.336308835903875,98.24152350982827,85.54995010306847,84.07462308539698,71.37661135192519
youcalc,4.607544750550533,2.526415145606053,0.9607600387123965,0.0,-1.3821947801676253,0.29490716636471814,-0.9967117560026681,3.3163514062343786,0.9753965974992693,0.0,0.09746589,4.026365604907138,0.58479533,-1.4375530191221353,-1.3456379358309842,-2.223317358370836,0.9746589,1.0233918,2.5,0.3545839594105765,-1.1427417603095829,1.252401383778754,7.338758897614343,0.0,0.974658856,0.09746589,1.0198145292183536,0.984448016270814,6.975051072812359,2.5,-2.7214131155004435,58.88510578910792,99,69.84070741529237,26.88932439562619,41.37464562295436,38.08956723948293,10.185560880764323,67.97230369695563,7.290852282875359,36.90316610452883,41.99441788542468,27.12218387619497,67.9433952128496,3.833571871220029,97.25862969608755,3.5665514840190506,62.90531697886421,74.87912267413003,94.07607331444157,1.2166976377653658,1,84.79465194278676,87.18304134009885,35.14827527205458,36.827027097902096,82.44892914390113,32.92885961678448,96.99485318030328,34.45432404258623,84.07462308539698,47.946757498829506
seanrad,5.170959936199951,3.03102475229989,2.9252507761178395,0.0,-2.8615464750324517,1.0584066796664475,-1.8805803972746042,6.366194272269353,2.970292529305635,0.10427528999999999,0.31282584999999996,8.642553943574935,0.41710115000000003,0.37571424020938426,-4.050121164573509,-0.4148413251281824,0.729927,0.52137645,0.729927,4.288128547805866,1.1389207828193313,5.958594812516632,7.2407008449273125,0.0,2.0855057200000005,0.0,2.5453228539934027,0.10266994216014558,9.624229355700653,2.5,-1.6866319759509347,72.19136940391544,99,92.79281579488907,26.88932439562619,12.380838390738656,60.46101457439084,3.0860705877245524,99,40.12102789862562,41.860996209798756,68.79926381586723,94.587276889609,55.78026435966877,20.630889125619003,68.3275467791432,23.859468086660744,53.30971653083099,52.30768470488839,48.07021890878528,19.93227393817426,24.603762333097013,99,85.90100143356169,35.14827527205458,76.28609159779616,38.59850307933812,84.17265517847913,87.79964152738708,87.83471144595822,84.07462308539698,66.63352633408158
dragoninnovate,7.365496659141168,6.199804140559876,3.5650291177516316,0.18796993,-4.504519635638841,3.7555167238156333,-1.3044852156121667,5.986772938184991,3.5248612038933382,0.37593986,0.65789474,10.194715991568916,0.65789474,-0.916064460750527,-2.9208028943553384,-2.3824025968021867,1.6917293999999998,0.8458646999999999,0.7518796999999999,3.137563343809327,1.7335892441608571,5.033249739362229,11.173356926058343,0.0,2.0676692,0.0,2.1851910384342785,1.403557978625663,10.452617541797744,2.5,1.659175149149239,97.71956794479067,99,96.13069960082467,50.03400627710197,1.4699503067094042,98.79512006291175,6.948979842652857,99,53.404500396213614,55.16854619414389,94.50004216088243,99,72.77673217483337,6.71573919025591,86.0446788109809,2.8680805084104684,85.37005750628101,67.48691733972923,48.86896217988251,10.389895405617802,47.055226563334315,99,99,35.14827527205458,75.76719933712121,38.59850307933812,74.56581433864189,98.61118260884996,95.11114636754931,84.07462308539698,97.60233887491297
mkjung,4.380973352639912,-1.678704921808277,1.303920441069916,0.16652788999999998,-0.11707773869319421,0.48998465426432614,0.47627886466230573,2.811070240599022,2.0536604555910447,0.16652788999999998,0.24979184000000001,5.374148463924624,0.0,0.29443562916012245,-3.910133115707613,-0.6806696572561188,1.6652789000000001,2.0815987000000002,1.0824313,6.412103041926412,1.75101808445439,-1.7098073378927925,8.065656303031947,0.24979184000000001,1.41548717,0.0,1.0228685420996162,-0.22842965960220285,7.849238458907718,2.5,-4.01677670787876,53.14973150780921,91.55273119986258,75.3139447667473,47.21794033699612,72.03236654632859,43.73471090748925,39.14679048252071,53.68434270524194,21.063807634459657,44.89366606827056,61.33397727759855,51.52062370652496,25.687734709530453,19.443854848114885,70.9707420034425,19.17101850858906,84.75283926893215,97.46520312441312,60.74615003975033,46.94904943112349,47.773941626985156,40.05424286886369,94.21934194617052,73.49712121346755,53.23815037878788,38.59850307933812,33.032049672240035,81.50407357133331,54.6627498273147,84.07462308539698,25.659817521051572
linaresa,5.941275976458623,1.7486223231737101,2.13145375326288,0.64777327,-3.2179294734906145,2.1745694193954472,-2.1238755578158264,4.4893177720822575,1.8923254072719253,0.40485829999999995,0.08097166,7.230938027016394,0.48582996,0.6223268790926959,-3.2419627786341203,-2.007418295637997,1.6194331999999998,1.4574897999999998,1.1336032,2.1017516930578344,1.4477004754027334,1.7628073895830876,9.788579801833064,0.16194332,2.9149797200000003,0.08097166,2.213527321022446,0.6390548310117463,8.084200926185312,2.5,-2.4333433007643537,86.13130457881134,99,86.01640078017925,93.4372642596126,8.354267661197937,86.32276417319294,2.1131682487042074,90.94955232698221,18.369893153783384,56.59848823435898,39.91596233600719,82.38065010242117,60.92421910890192,24.51161407552405,81.86583797341999,4.703575090460787,83.63511859189893,88.47962552501936,62.51654841963221,5.109209134248882,35.616665727481234,89.37741709517262,99,60.77281252677782,93.31554133103184,76.59748934815761,75.41713933959454,94.50229639552803,60.12232011520977,84.07462308539698,53.30370430935651
fredshilmover,7.556991516486542,3.317741560003807,2.07781714378821,0.16666667000000002,-3.5021576345038783,3.350516167057842,-0.7763959723513274,3.8111121593680384,2.3104412292242866,0.125,0.29166666999999996,7.2311752760266925,0.08333333500000001,-1.1343055559323512,-3.8036299186138227,-2.464062279413281,2.0416666,2.5,0.5,2.0310002382504972,1.9406698119461185,1.4349046010769662,11.094465592644461,0.0,2.2499999400000004,0.0,1.626142570803478,0.1606979001972202,12.639108103406013,2.5,-0.4922922028698006,98.27614000609155,99,85.43276762603732,47.23616685047936,5.915996374946253,97.50957804352598,13.07107177220498,79.79250514245729,25.816903405599586,42.84636475838767,66.36923739278471,82.38357196022923,31.099673418726724,5.353338264211055,72.87322052108868,2.5818335182532017,92.00049012969184,99,39.831139333540726,4.85132634429867,55.5546314204585,86.5690527246843,99,35.14827527205458,80.81144623316499,38.59850307933812,55.225565593319885,88.71624711768077,99,84.07462308539698,83.77468383461414
dla911,5.9045580371033255,-0.7294827902931108,-1.1942478353083743,0.041511,-0.309936874617012,2.32445120582229,-0.18248763476539054,2.886763371320587,2.7087011217198813,0.498132,0.37359899999999996,4.803378412896105,0.37359899999999996,0.6859741069941219,-1.860115947348482,-0.9787571196251319,0.7887089999999999,2.5,0.207555,6.678769557813812,3.1603026205246367,-1.3530163601147742,10.580142392313322,0.207555,1.24533,0.207555,0.4093416478129206,1.3500461395111927,11.813478902010793,2.5,-2.164184576475603,85.59853919102244,95.17448895007045,30.373513297692536,31.57052612017114,67.77414451904583,88.60160431544595,23.54853744278938,55.89209714389271,34.14683051851586,61.087145559280955,75.36891269433443,40.67482061279741,52.49034370737338,25.575321512060682,95.04885778138431,14.622455487828274,55.639911396920844,99,30.021294428690716,50.806792879765815,91.878424944018,46.096435922024625,99,67.61853131895518,46.79280303030303,98.9511578752623,15.39180177080057,98.45162486138302,99,84.07462308539698,58.22017350649782
asmartbear,3.44938605805329,-5.63337279750215,-0.4652782211302523,0.12172854,-0.6554858639789939,0.3362217693383216,0.7137252375948131,2.982748288274999,2.691532994796252,0.18259282,0.18259282,3.8824665971865784,0.12172854,1.2946261512846007,-4.40386600062494,-0.4684209925016183,1.21728545,1.7041996,0.24345708,6.072747397423092,2.9227088592796093,-2.6232855533532673,6.603193319104871,0.06086427,1.095557,0.12172854,2.1911026032171788,-1.9856138344687033,9.025916625209812,2.5,-6.0840427468306935,30.047543531616927,57.16021223065115,43.47665923048414,41.4367967781985,59.58232431251759,39.27099712148475,45.44116887672565,58.67541226300608,33.77110476470117,45.661572397678235,52.86376693407028,24.86092995296858,33.72378399385707,36.84004997340048,61.33457623037905,22.87485542198911,71.70073057016913,93.31615936138512,31.187622847225416,42.1151397610668,87.53626886765431,25.901142774621604,75.49853267295373,44.633378133964065,41.230368589743584,89.17624335719078,74.7462264844868,29.845573329174616,79.19663948370149,84.07462308539698,5.3375807281848555
morrisor,5.464495635696553,-1.5723367910927928,0.6593665748969124,0.21680216000000002,-2.170006351459804,2.2540667414443725,0.5084824531159751,2.9697172304865047,2.994077757303801,0.32520324,0.10840108000000001,3.7105086312398643,1.2466124,0.3400371627993666,-4.1076426778220725,0.5231410555600102,1.4634146000000001,1.192412,0.43360433,7.893922667266284,3.5972223316396867,-0.18405188511593096,10.559794611740882,0.16260162,1.4634145999999997,0.10840108000000001,1.530411652503961,-0.1507705308936922,11.013106397445107,2.5,0.3250083782444084,78.18356502670703,92.04998683105923,64.63169942290601,53.820654416938396,23.641737256013453,87.57046872687008,39.984814539293616,58.30333020634187,40.69589745749368,52.6997516009218,43.360748953061325,22.3320325916203,95.82927578736852,20.109842896357144,67.22720411236375,44.367254228259796,79.44808478993804,80.95810484860853,37.52647754552859,67.70166193834001,96.74347606375643,65.82018990091584,99,60.87507699739459,55.013583333333315,85.76374213410364,51.64282507110543,83.14086514814088,97.6198589521715,84.07462308539698,91.37422549282607
witheiler,4.112325516648293,-6.279745368948943,-1.6931534673538802,0.63380282,-0.8081037404837679,-0.7353888536472943,0.9168904860244431,2.4873927321421867,3.5763329605547405,0.7746479,0.14084507,5.234763014275161,0.63380282,4.217668871802319,-5.928294003291692,0.9917641650669895,1.3380282000000001,0.70422534,0.56338026,5.235164194125111,1.2192815205403915,-1.7890589984544976,3.838601007695111,0.28169013,1.61971825,0.07042253000000001,0.859903555478446,-1.7291724840807068,10.686714139708517,1.3380282000000001,-4.864408817300225,46.21240843507535,49.38602094435641,22.5845395369726,92.84047954099815,55.79123042526905,14.257031874834501,50.91719853922715,44.11253844520228,54.623587277591,73.3363560289541,47.49390326842951,48.84270920797619,71.23994640751214,88.4935985582213,29.834032039382883,55.654703822122244,75.67924943300018,61.06941921739721,42.08697995886565,30.788222605594296,27.305550534034076,38.73603363799493,16.284479699810557,77.53790765451693,60.82132320804195,72.3486944640129,27.65734958935496,37.42604655670581,96.34014074379529,57.2059280554839,14.73613945627589
chrismorton,4.6153242453378915,3.2508200903586393,2.490582732207879,0.18850141,-1.8392277307893021,1.740575475685417,-1.3147000448959425,4.8784510635245075,1.974188011214942,0.37700282,0.37700282,6.638494189406565,0.09425070599999999,-0.7361797131227541,-2.6168379091979,-0.8391692724789319,1.7907634,1.6965127,1.8850142,1.8099453830959091,1.768212414882922,1.8062862642982709,9.237712344384256,0.0,1.2252591800000001,0.0,2.1936527943071065,0.7525164415145511,7.993581432121979,2.5,-1.6999223957028131,59.08140078341875,99,89.47119961830279,50.10380759851764,30.568898206601546,78.00514926056017,6.8614956501606486,94.79902716756997,19.726384881083284,55.2211068160539,75.71096049448498,74.07387731100005,31.845818378591407,8.0175003850983,89.32480976580902,16.650950993345482,87.53292263351263,93.19743051083526,84.20105106849418,4.097104585949395,48.48298618073905,89.7187491309332,98.84497344213776,35.14827527205458,46.0325446969697,38.59850307933812,74.82405451543035,95.44554194796058,58.022731931992425,84.07462308539698,66.41285787834873
ygsong,4.137728450234162,-1.268656250062261,0.35056148541644955,0.14771048,-2.1389526061742674,1.2896616067030982,-0.05519856332337292,2.6845865188416873,4.244859690185397,0.8124077000000001,0.29542097,4.482804149010496,0.44313147999999997,1.2000893515634299,-3.2959388748379244,-0.8486647368908171,2.2895125999999997,2.1418019999999998,1.7725259,3.7909780212003996,1.7221471729686084,-1.8065305022206897,8.806331787644174,0.07385524,1.4032496,0.0,0.8233286957262318,0.3463980999014512,9.070358322842086,2.5,-2.9201634731090222,46.86839122618881,93.30894250552406,58.96226649119495,44.78657719328372,24.245905870040673,66.89011170215343,26.27414155788514,49.92833018089644,69.86274687495461,74.86350939725351,66.8004000465444,34.810975006412924,57.7430625371175,34.96805217828076,81.08447031894028,16.506993073213806,95.09315656355052,97.889828865253,81.5979110144326,15.28001396022044,46.583388576025094,38.445886438476656,97.81993202414567,46.69220124902155,52.77460606060606,38.59850307933812,26.503932378626036,91.34145757174386,79.92667591238067,84.07462308539698,44.29079547914417
massimosgrelli,4.957586941899468,0.08939468010652046,2.633880339724549,0.0,-2.1691717400052384,1.9881690172939925,-1.9136113613313683,3.598611325448378,2.4231289822826474,0.24301338,0.36452005,4.991167682317648,0.6075334299999999,-1.1348501877803658,-2.0864341237279356,-1.7602516464459517,1.0935602,1.944107,1.0935602,4.152537865830984,3.233573945414353,0.22017293237740632,8.652809107240834,0.12150669,2.4301336200000003,0.0,1.1874401951500095,0.8120518373267128,7.4864657578598655,2.5,-0.9528772615195858,67.39257912707433,97.17450961486476,90.67137120532809,26.88932439562619,23.65777483128229,83.05648731029726,2.935495704508638,75.08661204176823,28.080442744867018,48.63567566551891,74.43904468078351,44.20268361801436,69.4974249066192,5.350156631730542,93.67036317840213,6.360351525312988,67.33219141572636,96.32855647880397,61.13549823932846,18.581720012032495,92.95431894024036,71.95602953911063,97.28304779143694,54.375746974925924,85.13166365358127,38.59850307933812,38.83055072956879,95.90106074558688,46.10800136865442,84.07462308539698,77.96549509714177
